298.142914;-0.018428;0.216295;0.578991;0.538602;0.155272;-0.175165
299.727234;-0.024017;0.199946;0.594642;0.470692;0.158596;-0.219545
301.311554;-0.029358;0.17976;0.60095;0.410825;0.155101;-0.247992
302.895905;-0.032754;0.158176;0.592984;0.360182;0.149436;-0.263359
304.480255;-0.034737;0.136944;0.579161;0.318496;0.142722;-0.26962
306.064636;-0.037895;0.116291;0.568232;0.285375;0.132772;-0.269694
307.649017;-0.038683;0.097344;0.54932;0.259403;0.123691;-0.26368
309.233429;-0.038907;0.079893;0.529528;0.239415;0.114563;-0.255188
310.817841;-0.040681;0.063666;0.517324;0.225255;0.104421;-0.244732
312.402283;-0.041293;0.049231;0.501128;0.214791;0.095593;-0.232695
313.986725;-0.039725;0.035769;0.482026;0.208164;0.086278;-0.220637
315.571198;-0.040835;0.023496;0.471488;0.2051;0.077221;-0.207279
317.15567;-0.042088;0.012059;0.461414;0.204901;0.068931;-0.193246
318.740173;-0.03997;0.00165;0.444858;0.207064;0.061013;-0.179781
320.324646;-0.039242;-0.00799;0.433004;0.211245;0.051989;-0.167076
321.90918;-0.041255;-0.017308;0.426833;0.217606;0.044352;-0.150648
323.493713;-0.040582;-0.025873;0.414786;0.226109;0.03722;-0.136
325.078247;-0.037566;-0.033916;0.399577;0.235756;0.027981;-0.123869
326.662781;-0.037748;-0.041423;0.391469;0.24741;0.019687;-0.107262
328.247375;-0.039702;-0.04844;0.383865;0.260324;0.01374;-0.088381
329.83194;-0.037026;-0.054997;0.368247;0.274723;0.005879;-0.073608
331.416504;-0.033661;-0.061074;0.351978;0.289601;-0.004211;-0.060064
333.001099;-0.034494;-0.066496;0.341757;0.305961;-0.01147;-0.040018
334.585693;-0.035572;-0.071238;0.330065;0.322802;-0.016496;-0.018609
336.170319;-0.03179;-0.075575;0.310395;0.340155;-0.024676;-0.003242
337.754944;-0.027614;-0.079176;0.289772;0.357493;-0.034473;0.012225
339.339539;-0.027947;-0.081853;0.275183;0.37496;-0.040519;0.034321
340.924194;-0.028622;-0.083925;0.258636;0.392582;-0.044988;0.057102
342.50885;-0.025075;-0.085279;0.235318;0.409762;-0.051965;0.073886
344.093475;-0.020298;-0.085747;0.210213;0.426053;-0.059907;0.089309
345.678131;-0.019501;-0.085341;0.190375;0.441271;-0.064793;0.109973
347.262787;-0.01972;-0.084005;0.172784;0.455152;-0.0675;0.131934
348.847473;-0.017436;-0.082305;0.150595;0.469338;-0.071598;0.148652
350.432129;-0.013069;-0.079586;0.123337;0.482169;-0.076221;0.162077
352.016785;-0.009605;-0.075659;0.09831;0.495547;-0.079831;0.178516
353.601501;-0.009481;-0.071531;0.079268;0.507075;-0.080925;0.197993
355.186188;-0.00838;-0.066688;0.060847;0.517378;-0.081814;0.21428
356.770874;-0.005444;-0.061549;0.037478;0.526926;-0.083564;0.224492
358.35556;-0.002004;-0.055435;0.013473;0.535634;-0.084092;0.233599
359.940247;-0.00051;-0.048802;-0.006023;0.543452;-0.08278;0.246207
361.524963;0.00003;-0.041474;-0.022382;0.551465;-0.081157;0.259623
363.10968;0.000976;-0.034033;-0.039824;0.559226;-0.079624;0.268948
364.694366;0.00307;-0.025966;-0.06034;0.566057;-0.078345;0.274074
366.279083;0.004531;-0.017224;-0.080176;0.571602;-0.076945;0.278699
367.86377;0.004931;-0.007955;-0.093342;0.577405;-0.073955;0.284653
369.448486;0.005286;0.00176;-0.102517;0.585067;-0.071509;0.289824
371.033203;0.005741;0.011907;-0.110206;0.594176;-0.069973;0.291016
372.617889;0.006045;0.023065;-0.118496;0.603059;-0.067519;0.288487
374.202606;0.005986;0.035146;-0.12489;0.612064;-0.064394;0.284119
375.787292;0.004851;0.047975;-0.12502;0.622093;-0.058319;0.279074
377.372009;0.004185;0.06205;-0.120316;0.635411;-0.053793;0.272729
378.956726;0.003191;0.077282;-0.112654;0.649461;-0.048301;0.262513
380.541443;0.001213;0.092672;-0.103186;0.662253;-0.041606;0.24736
382.126129;-0.001311;0.10778;-0.091012;0.671687;-0.032741;0.227329
383.710815;-0.004217;0.122807;-0.074044;0.679237;-0.022238;0.204846
385.295532;-0.00628;0.137667;-0.050285;0.685968;-0.011013;0.180174
386.880219;-0.008601;0.152844;-0.02387;0.693662;-0.000205;0.153115
388.464905;-0.011659;0.166755;0.00523;0.697466;0.012351;0.121261
390.049591;-0.014852;0.178407;0.036131;0.696189;0.024927;0.085157
391.634247;-0.019385;0.187685;0.068041;0.689344;0.039532;0.047884
393.218933;-0.022159;0.194543;0.102239;0.678727;0.053404;0.011632
394.803619;-0.024971;0.199478;0.136453;0.665697;0.066596;-0.022475
396.388245;-0.02707;0.202425;0.169141;0.650318;0.077822;-0.056073
397.972931;-0.030033;0.202035;0.198125;0.630897;0.087911;-0.08888
399.557556;-0.032657;0.199845;0.222697;0.608191;0.09824;-0.119389
401.142212;-0.034012;0.19458;0.246723;0.581565;0.1061;-0.146708
402.726868;-0.035765;0.187308;0.267888;0.553972;0.113308;-0.169413
404.311462;-0.036346;0.178631;0.285034;0.526263;0.118565;-0.18763
405.896088;-0.03748;0.17049;0.298579;0.500622;0.122364;-0.202409
407.480713;-0.037649;0.161066;0.307505;0.475864;0.124744;-0.214222
409.065308;-0.037538;0.150574;0.313741;0.450686;0.125211;-0.224896
410.649902;-0.038295;0.140515;0.318829;0.426236;0.126415;-0.231202
412.234467;-0.037982;0.130205;0.322257;0.403517;0.125841;-0.235459
413.819092;-0.038239;0.120181;0.324369;0.381614;0.125438;-0.237621
415.403625;-0.037564;0.110333;0.325047;0.362653;0.124005;-0.236491
416.98819;-0.037071;0.100618;0.321705;0.344692;0.121788;-0.236737
418.572754;-0.036379;0.091752;0.31827;0.328719;0.11829;-0.233776
420.157288;-0.035849;0.082945;0.313448;0.313413;0.11631;-0.230328
421.741791;-0.034863;0.074955;0.31013;0.299455;0.11329;-0.227675
423.326263;-0.034181;0.066821;0.308258;0.28609;0.109996;-0.223585
424.910797;-0.034366;0.059327;0.304746;0.27469;0.107097;-0.218198
426.49527;-0.033745;0.051961;0.300903;0.264587;0.104803;-0.212728
428.079742;-0.032474;0.045362;0.295391;0.25557;0.100007;-0.208087
429.664154;-0.031256;0.03909;0.2887;0.247964;0.095526;-0.201477
431.248627;-0.030097;0.033128;0.28216;0.240594;0.092407;-0.196421
432.833069;-0.029453;0.027474;0.277584;0.233799;0.089179;-0.190575
434.41748;-0.029278;0.022171;0.274115;0.227574;0.086698;-0.185026
436.001862;-0.029435;0.016833;0.270537;0.222158;0.083451;-0.17833
437.586243;-0.029081;0.012109;0.266708;0.217625;0.08029;-0.171749
439.170593;-0.027999;0.007388;0.261822;0.213285;0.076101;-0.166607
440.754944;-0.027224;0.003285;0.255482;0.210516;0.072074;-0.160681
442.339264;-0.025581;-0.000939;0.248754;0.208053;0.069394;-0.155691
443.923584;-0.024246;-0.004821;0.242729;0.205702;0.066158;-0.15055
445.507874;-0.023579;-0.008478;0.238996;0.203639;0.063216;-0.144746
447.092133;-0.023866;-0.011999;0.236075;0.201619;0.060656;-0.138293
448.676422;-0.023891;-0.015659;0.233518;0.20013;0.057502;-0.13173
450.260651;-0.024132;-0.019099;0.229896;0.199257;0.053822;-0.124843
451.844879;-0.023156;-0.021979;0.225461;0.198262;0.050371;-0.120223
453.429047;-0.021946;-0.024756;0.219103;0.198269;0.046541;-0.113312
455.013245;-0.02001;-0.027937;0.212728;0.198822;0.042588;-0.109707
456.597412;-0.018328;-0.030779;0.20621;0.199418;0.038913;-0.104381
458.181549;-0.017728;-0.033233;0.20154;0.200107;0.036177;-0.099334
459.765686;-0.017793;-0.035877;0.198734;0.200348;0.034138;-0.093547
461.349762;-0.01845;-0.038138;0.195996;0.201384;0.030662;-0.086134
462.933838;-0.019058;-0.040272;0.193395;0.201987;0.028136;-0.078898
464.517883;-0.019291;-0.042023;0.188811;0.202919;0.025739;-0.073447
466.101898;-0.017993;-0.044084;0.182901;0.204759;0.021836;-0.067799
467.685944;-0.015921;-0.046085;0.175725;0.206518;0.01784;-0.061869
469.269928;-0.014106;-0.047843;0.168904;0.208427;0.0144;-0.058309
470.853851;-0.012553;-0.049558;0.162783;0.210434;0.010853;-0.053553
472.437805;-0.011645;-0.051073;0.156859;0.212942;0.008351;-0.048063
474.021729;-0.011962;-0.052514;0.153375;0.214599;0.005631;-0.041695
475.605621;-0.012559;-0.053647;0.150217;0.216212;0.003139;-0.034859
477.189453;-0.013928;-0.054674;0.146915;0.218185;0.001208;-0.028457
478.773285;-0.013765;-0.055781;0.142024;0.220117;-0.002803;-0.020843
480.357086;-0.013287;-0.056964;0.13553;0.222274;-0.006026;-0.015138
481.940857;-0.011286;-0.058029;0.127623;0.225079;-0.009811;-0.010427
483.524658;-0.009591;-0.05868;0.120383;0.227378;-0.013222;-0.006726
485.108337;-0.007435;-0.05949;0.11262;0.229866;-0.016754;-0.00202
486.692078;-0.006125;-0.060231;0.105395;0.232678;-0.019113;0.002656
488.275726;-0.005843;-0.06025;0.099299;0.234979;-0.021438;0.008712
489.859375;-0.006476;-0.060749;0.094802;0.237088;-0.023772;0.015446
491.443024;-0.007708;-0.060644;0.090543;0.238847;-0.025679;0.022593
493.02655;-0.008863;-0.060671;0.086273;0.240742;-0.028363;0.029652
494.610168;-0.009849;-0.060695;0.081465;0.242602;-0.030554;0.035219
496.193665;-0.008893;-0.060431;0.074401;0.244644;-0.034089;0.040593
497.777161;-0.007265;-0.060023;0.066611;0.246228;-0.037464;0.045438
499.360657;-0.005748;-0.059867;0.058404;0.249066;-0.039695;0.049014
500.944031;-0.003402;-0.059827;0.049675;0.251428;-0.042731;0.052979
502.527435;-0.001984;-0.059182;0.041394;0.253552;-0.045423;0.057333
504.11084;-0.001424;-0.058718;0.034741;0.255617;-0.047095;0.062225
505.694183;-0.00163;-0.058139;0.028933;0.257481;-0.049115;0.067844
507.277496;-0.002628;-0.057156;0.023734;0.258968;-0.050974;0.074374
508.860748;-0.003898;-0.056279;0.019485;0.260281;-0.052322;0.080507
510.444;-0.005231;-0.055287;0.015241;0.261426;-0.054381;0.086121
512.027222;-0.005876;-0.05406;0.009813;0.262598;-0.056535;0.091877
513.610352;-0.004787;-0.052965;0.002402;0.264192;-0.059452;0.095921
515.193481;-0.003879;-0.051819;-0.004954;0.265328;-0.061154;0.098853
516.776611;-0.001651;-0.050526;-0.013456;0.267384;-0.063444;0.102055
518.35968;0.000055;-0.049061;-0.021508;0.268708;-0.064919;0.104301
519.942688;0.001424;-0.047839;-0.029293;0.270493;-0.066655;0.107978
521.525696;0.001691;-0.04628;-0.0358;0.272017;-0.068539;0.112068
523.108643;0.001684;-0.044341;-0.041801;0.273086;-0.07007;0.116968
524.691528;0.000607;-0.042802;-0.045878;0.274248;-0.07098;0.121703
526.274475;-0.000805;-0.041237;-0.04964;0.275371;-0.072054;0.126622
527.8573;-0.001742;-0.039205;-0.053551;0.276067;-0.073971;0.13112
529.440063;-0.002601;-0.037134;-0.05753;0.277009;-0.074853;0.135935
531.022827;-0.003267;-0.035242;-0.062491;0.278147;-0.076893;0.139109
532.605591;-0.002783;-0.033241;-0.068226;0.279071;-0.078491;0.142298
534.188293;-0.001416;-0.030926;-0.075832;0.280507;-0.080272;0.144199
535.770935;-0.000506;-0.029205;-0.082068;0.282121;-0.081101;0.146587
537.353577;0.000285;-0.026799;-0.088669;0.283265;-0.081422;0.148274
538.936157;0.001142;-0.024705;-0.095601;0.285151;-0.083702;0.151137
540.518677;0.001703;-0.022376;-0.101591;0.286241;-0.08338;0.153206
542.101135;0.001418;-0.01996;-0.106334;0.287405;-0.08472;0.15597
543.683594;0.000113;-0.017413;-0.109684;0.288633;-0.084339;0.158859
545.265991;-0.000463;-0.014784;-0.113601;0.290005;-0.085691;0.162055
546.848328;-0.001807;-0.012446;-0.117143;0.29131;-0.085772;0.165552
548.430664;-0.003283;-0.009846;-0.119747;0.29262;-0.08614;0.168925
550.012939;-0.003939;-0.007225;-0.122822;0.293771;-0.086902;0.171383
551.595215;-0.004238;-0.004377;-0.126924;0.295367;-0.086802;0.172277
553.177368;-0.004193;-0.001453;-0.132002;0.296957;-0.088123;0.17375
554.759521;-0.004093;0.001286;-0.136721;0.299192;-0.088186;0.175613
556.341675;-0.003536;0.004159;-0.14264;0.300993;-0.08885;0.176115
557.923706;-0.002986;0.007516;-0.147912;0.303215;-0.089354;0.177654
559.505737;-0.003137;0.010642;-0.153434;0.305485;-0.090497;0.178313
561.087646;-0.003315;0.013712;-0.157281;0.307246;-0.088934;0.178118
562.669556;-0.003703;0.017144;-0.161957;0.310059;-0.089547;0.179719
564.251465;-0.00446;0.020461;-0.164769;0.312271;-0.088695;0.180958
565.833252;-0.005537;0.023809;-0.166746;0.315163;-0.088392;0.182372
567.415039;-0.007451;0.027312;-0.169043;0.317786;-0.087247;0.184163
568.996765;-0.008;0.030903;-0.170458;0.32049;-0.087858;0.184584
570.578491;-0.00938;0.034612;-0.172167;0.323179;-0.087383;0.185661
572.160095;-0.010737;0.038282;-0.174072;0.326405;-0.086922;0.186082
573.741699;-0.011414;0.042183;-0.176314;0.329305;-0.086364;0.186074
575.323242;-0.012164;0.046298;-0.179108;0.332462;-0.086071;0.185623
576.904663;-0.012841;0.050321;-0.182949;0.336503;-0.085384;0.184726
578.486145;-0.013374;0.054332;-0.186514;0.340284;-0.083827;0.183089
580.067505;-0.01409;0.058763;-0.189856;0.344121;-0.083118;0.182074
581.648865;-0.014575;0.063371;-0.192615;0.348167;-0.081064;0.179738
583.230103;-0.015429;0.067639;-0.195238;0.352063;-0.078443;0.177253
584.811401;-0.01654;0.0721;-0.19651;0.356201;-0.07611;0.176283
586.392578;-0.018491;0.076538;-0.198462;0.36006;-0.073064;0.17415
587.973694;-0.019783;0.08125;-0.198456;0.364512;-0.068431;0.171342
589.55481;-0.021118;0.085928;-0.197108;0.368082;-0.065228;0.169239
591.135803;-0.02211;0.090511;-0.196268;0.372684;-0.064095;0.168585
592.716736;-0.02357;0.094737;-0.194782;0.377067;-0.06148;0.167898
594.297668;-0.025207;0.099685;-0.193514;0.381901;-0.060305;0.163249
595.87854;-0.02691;0.104401;-0.192557;0.386682;-0.061178;0.161906
597.459351;-0.027411;0.10858;-0.192478;0.390873;-0.061579;0.156975
599.0401;-0.028422;0.113582;-0.193882;0.396061;-0.063356;0.154648
600.620789;-0.030416;0.118258;-0.193225;0.401121;-0.060873;0.14865
602.201416;-0.031517;0.12346;-0.193174;0.4054;-0.059696;0.143507
603.781982;-0.03357;0.128473;-0.191962;0.410806;-0.055025;0.136534
605.362549;-0.035517;0.132769;-0.191439;0.415269;-0.052779;0.131724
606.942993;-0.037209;0.137498;-0.189132;0.419906;-0.049812;0.124679
608.523438;-0.038751;0.142681;-0.187404;0.424355;-0.046265;0.118508
610.10376;-0.040759;0.147487;-0.183913;0.429474;-0.04127;0.111989
611.684082;-0.041947;0.15239;-0.1806;0.434054;-0.036881;0.103766
613.264282;-0.043957;0.157042;-0.176308;0.43856;-0.033978;0.096155
614.844482;-0.045555;0.161973;-0.170078;0.442815;-0.029235;0.088313
616.424622;-0.047076;0.166874;-0.163897;0.447383;-0.02435;0.081307
618.0047;-0.048575;0.171464;-0.156805;0.4514;-0.020472;0.07351
619.584656;-0.049871;0.175764;-0.150913;0.45583;-0.01515;0.064068
621.164612;-0.051602;0.17955;-0.144705;0.458287;-0.010652;0.056617
622.744507;-0.052308;0.18331;-0.136704;0.461105;-0.006568;0.046764
624.324341;-0.055124;0.186472;-0.130446;0.463545;-0.001685;0.037073
625.904053;-0.056023;0.189716;-0.12369;0.466193;0.003097;0.026763
627.483765;-0.057556;0.192351;-0.117707;0.467071;0.007209;0.014966
629.063354;-0.059405;0.194915;-0.10983;0.468584;0.013094;0.004744
630.642944;-0.061829;0.19687;-0.103073;0.468991;0.019691;-0.00595
632.222473;-0.063136;0.198613;-0.096115;0.469386;0.025303;-0.017254
633.80188;-0.064546;0.200231;-0.088085;0.469688;0.030767;-0.028526
635.381287;-0.066039;0.20105;-0.080246;0.468462;0.036251;-0.03887
636.960571;-0.068074;0.201867;-0.072858;0.467384;0.041801;-0.049723
638.539856;-0.068803;0.202204;-0.062455;0.466047;0.046918;-0.059401
640.119019;-0.069353;0.202389;-0.055132;0.464483;0.051412;-0.070073
641.69812;-0.070102;0.201922;-0.045357;0.46099;0.056085;-0.078595
643.277222;-0.071133;0.200851;-0.03615;0.457629;0.061548;-0.086823
644.856201;-0.071283;0.19973;-0.027056;0.454297;0.064639;-0.095367
646.43512;-0.071715;0.198614;-0.017196;0.450368;0.069456;-0.102337
648.013977;-0.071283;0.197485;-0.007855;0.44732;0.072764;-0.110413
649.592773;-0.070886;0.195111;0.002066;0.442026;0.076355;-0.117221
651.171509;-0.070796;0.193149;0.010086;0.43709;0.080403;-0.124945
652.750122;-0.071423;0.190819;0.017051;0.431697;0.08319;-0.131033
654.328735;-0.070781;0.187968;0.025563;0.425719;0.087338;-0.139207
655.907227;-0.070464;0.185155;0.031665;0.420151;0.089647;-0.14547
657.485718;-0.070153;0.181677;0.037593;0.414005;0.092549;-0.152001
659.064087;-0.070669;0.178335;0.043187;0.407392;0.095632;-0.158702
660.642395;-0.069823;0.174622;0.049253;0.40039;0.098055;-0.165125
662.220581;-0.070141;0.171393;0.053795;0.394143;0.101995;-0.170526
663.798767;-0.070396;0.167999;0.058107;0.387093;0.105686;-0.175994
665.376831;-0.06943;0.163829;0.063901;0.380218;0.106436;-0.180289
666.954895;-0.069354;0.160276;0.067866;0.372959;0.109015;-0.183564
668.532837;-0.068447;0.155933;0.072691;0.365823;0.109961;-0.186578
670.110718;-0.066753;0.152178;0.078497;0.358733;0.110726;-0.189341
671.688477;-0.067296;0.148918;0.081697;0.352407;0.113724;-0.192743
673.266235;-0.066412;0.144766;0.086875;0.3451;0.114075;-0.192821
674.843872;-0.065453;0.140017;0.090787;0.338082;0.114457;-0.194001
676.421509;-0.064341;0.136662;0.095497;0.331865;0.11216;-0.192337
677.998962;-0.06288;0.1324;0.099621;0.324935;0.114198;-0.194766
679.576416;-0.06225;0.128435;0.103084;0.318074;0.113549;-0.193753
681.153748;-0.061711;0.124369;0.105457;0.31149;0.113756;-0.193546
682.731079;-0.060457;0.120502;0.108269;0.305274;0.113554;-0.195024
684.308228;-0.06031;0.116954;0.110974;0.299258;0.113083;-0.195515
685.885376;-0.058345;0.113428;0.113507;0.293254;0.112361;-0.196579
687.462463;-0.056971;0.109304;0.115476;0.287215;0.112038;-0.195838
689.039429;-0.056546;0.105909;0.115873;0.281275;0.111542;-0.196419
690.616333;-0.055605;0.102267;0.116889;0.275425;0.112031;-0.195964
692.193176;-0.053701;0.098778;0.117992;0.270079;0.112847;-0.196037
693.769897;-0.053414;0.095085;0.11764;0.264025;0.113412;-0.196719
695.346558;-0.052388;0.091586;0.117834;0.258889;0.111407;-0.195624
696.923157;-0.050909;0.088511;0.117855;0.254077;0.110817;-0.193907
698.499634;-0.050429;0.085575;0.116806;0.249052;0.110909;-0.191296
700.07605;-0.048676;0.082246;0.117987;0.244078;0.108363;-0.18937
701.652466;-0.048457;0.079066;0.117904;0.238986;0.108449;-0.18825
703.228699;-0.04727;0.076294;0.118924;0.234217;0.107321;-0.186079
704.804871;-0.046878;0.073341;0.120016;0.229747;0.108116;-0.185863
706.380981;-0.045836;0.070592;0.121315;0.224997;0.105672;-0.183781
707.957031;-0.045148;0.067597;0.121856;0.221116;0.105423;-0.181122
709.532959;-0.044666;0.06481;0.12174;0.21728;0.102494;-0.179036
711.108826;-0.043562;0.062164;0.122932;0.213184;0.101483;-0.176696
712.684631;-0.043625;0.05995;0.123647;0.209485;0.100635;-0.174434
714.260315;-0.04342;0.057479;0.124286;0.20585;0.09925;-0.172663
715.835938;-0.042639;0.05508;0.124756;0.201826;0.098815;-0.172233
717.411438;-0.041129;0.052959;0.125356;0.198283;0.096139;-0.16821
718.986938;-0.040872;0.050521;0.125032;0.195174;0.09351;-0.166461
720.562256;-0.040456;0.048243;0.124256;0.191269;0.09524;-0.165865
722.137512;-0.039032;0.046476;0.125052;0.188146;0.094127;-0.162465
723.712708;-0.038073;0.043891;0.125127;0.184746;0.092384;-0.162572
725.287781;-0.037172;0.041513;0.123115;0.181652;0.091658;-0.161066
726.862854;-0.036157;0.039854;0.121449;0.178412;0.092781;-0.160748
728.437744;-0.035656;0.037927;0.12097;0.175381;0.088902;-0.157083
730.012573;-0.03499;0.036072;0.120017;0.173249;0.088625;-0.156482
731.587341;-0.034523;0.03463;0.11898;0.17026;0.088757;-0.154147
733.161987;-0.033495;0.032781;0.117179;0.167897;0.084393;-0.150145
734.736633;-0.032421;0.031323;0.117301;0.165179;0.0852;-0.151182
736.311096;-0.032133;0.029532;0.115555;0.162817;0.087479;-0.150534
737.885498;-0.031392;0.028034;0.115017;0.160092;0.084898;-0.149691
739.459839;-0.030807;0.026326;0.1141;0.157912;0.084457;-0.14615
741.034058;-0.03036;0.024753;0.114624;0.15567;0.084672;-0.145987
742.608154;-0.029523;0.023564;0.113886;0.153517;0.083261;-0.142757
744.182251;-0.029583;0.021888;0.113622;0.151585;0.080672;-0.140352
745.756165;-0.029046;0.020548;0.113494;0.149123;0.079652;-0.139415
747.330017;-0.028611;0.01916;0.113165;0.147046;0.079599;-0.136756
748.903809;-0.028581;0.017509;0.113379;0.145296;0.079288;-0.136039
750.477417;-0.028197;0.016199;0.112744;0.14332;0.075539;-0.13084
752.051025;-0.02814;0.015203;0.112679;0.141754;0.076385;-0.131162
753.624573;-0.027957;0.013965;0.112863;0.139999;0.076789;-0.129347
755.197937;-0.027496;0.012758;0.112772;0.138575;0.075956;-0.12815
756.77124;-0.027136;0.011567;0.112573;0.136611;0.072082;-0.124056
758.344421;-0.026475;0.010264;0.11105;0.134932;0.07243;-0.125131
759.917603;-0.026367;0.00912;0.110182;0.13404;0.069346;-0.119174
761.490601;-0.025945;0.008379;0.110192;0.132429;0.071522;-0.11981
763.063538;-0.025079;0.007072;0.10926;0.130749;0.066213;-0.115527
764.636353;-0.025025;0.006165;0.109313;0.129554;0.066321;-0.116089
766.209106;-0.024527;0.00531;0.107421;0.12863;0.064467;-0.115251
767.781738;-0.023931;0.004229;0.106657;0.127467;0.065934;-0.115152
769.354248;-0.023148;0.003573;0.10521;0.126049;0.064272;-0.113652
770.926697;-0.022168;0.002274;0.104582;0.124758;0.066383;-0.113457
772.499084;-0.021814;0.00165;0.102017;0.12394;0.066077;-0.112251
774.071289;-0.021057;0.000423;0.10184;0.12252;0.061842;-0.108412
775.643433;-0.021121;-0.000507;0.10074;0.121412;0.060922;-0.10643
777.215515;-0.019773;-0.001187;0.098524;0.120642;0.059385;-0.105202
778.787476;-0.019664;-0.002237;0.097841;0.119787;0.059963;-0.101127
780.359314;-0.018997;-0.002943;0.097307;0.117927;0.058256;-0.100242
781.931091;-0.018859;-0.004023;0.097409;0.117495;0.055917;-0.098228
783.502747;-0.018413;-0.004767;0.096263;0.116328;0.053716;-0.093111
785.074341;-0.018116;-0.00579;0.095506;0.115852;0.054732;-0.094804
786.645752;-0.017431;-0.006705;0.094184;0.115188;0.05299;-0.091906
788.217102;-0.017144;-0.00702;0.094638;0.114038;0.051222;-0.091358
789.788391;-0.017857;-0.007692;0.094208;0.113318;0.054805;-0.091322
791.359497;-0.017965;-0.008195;0.093862;0.112154;0.052755;-0.088827
792.930542;-0.017586;-0.008839;0.094651;0.111534;0.055969;-0.092411
794.501526;-0.018053;-0.009731;0.093725;0.110556;0.052213;-0.088719
796.072388;-0.017631;-0.010386;0.094393;0.110423;0.048936;-0.08498
797.643066;-0.017281;-0.010728;0.09342;0.109638;0.04926;-0.084041
